region	chr	midPos	Nsites
(533693,534192)(533700,534199)(533700,534200)	Mt	533950	501	0.052193
(533793,534292)(533800,534299)(533800,534300)	Mt	534050	501	0.052242
(533893,534392)(533900,534399)(533900,534400)	Mt	534150	501	0.052554
(533993,534492)(534000,534499)(534000,534500)	Mt	534250	501	0.053337
(534093,534592)(534100,534599)(534100,534600)	Mt	534350	501	0.052150
(534193,534692)(534200,534699)(534200,534700)	Mt	534450	501	0.050904
(534293,534792)(534300,534799)(534300,534800)	Mt	534550	501	0.051304
(534393,534892)(534400,534899)(534400,534900)	Mt	534650	501	0.051383
(534493,534992)(534500,534999)(534500,535000)	Mt	534750	501	0.049535
(534593,535092)(534600,535099)(534600,535100)	Mt	534850	501	0.051663
(534693,535192)(534700,535199)(534700,535200)	Mt	534950	501	0.052050
(534793,535292)(534800,535299)(534800,535300)	Mt	535050	501	0.055138
(534893,535392)(534900,535399)(534900,535400)	Mt	535150	501	0.061875
(534993,535492)(535000,535499)(535000,535500)	Mt	535250	501	0.061712
(535093,535592)(535100,535599)(535100,535600)	Mt	535350	501	0.061725
(535193,535692)(535200,535699)(535200,535700)	Mt	535450	501	0.060975
(535293,535792)(535300,535799)(535300,535800)	Mt	535550	501	0.060195
(535393,535892)(535400,535899)(535400,535900)	Mt	535650	501	0.051897
(535493,535992)(535500,535999)(535500,536000)	Mt	535750	501	0.052818
(535593,536092)(535600,536099)(535600,536100)	Mt	535850	501	0.055505
(535693,536192)(535700,536199)(535700,536200)	Mt	535950	501	0.056408
(535793,536292)(535800,536299)(535800,536300)	Mt	536050	501	0.054877
(535893,536392)(535900,536399)(535900,536400)	Mt	536150	501	0.054937
(535993,536492)(536000,536499)(536000,536500)	Mt	536250	501	0.055590
(536093,536592)(536100,536599)(536100,536600)	Mt	536350	501	0.052070
(536193,536692)(536200,536699)(536200,536700)	Mt	536450	501	0.050778
(536293,536792)(536300,536799)(536300,536800)	Mt	536550	501	0.056142
(536393,536892)(536400,536899)(536400,536900)	Mt	536650	501	0.055499
(536493,536992)(536500,536999)(536500,537000)	Mt	536750	501	0.053373
(536593,537092)(536600,537099)(536600,537100)	Mt	536850	501	0.034184
(536693,537192)(536700,537199)(536700,537200)	Mt	536950	501	0.017978
(536793,537292)(536800,537299)(536800,537300)	Mt	537050	501	0.020879
(536893,537392)(536900,537399)(536900,537400)	Mt	537150	501	0.021794
(536993,537492)(537000,537499)(537000,537500)	Mt	537250	501	0.020594
(537093,537592)(537100,537599)(537100,537600)	Mt	537350	501	0.022076
(537193,537692)(537200,537699)(537200,537700)	Mt	537450	501	0.023668
(537293,537792)(537300,537799)(537300,537800)	Mt	537550	501	0.025871
(537393,537892)(537400,537899)(537400,537900)	Mt	537650	501	0.026145
(537493,537992)(537500,537999)(537500,538000)	Mt	537750	501	0.028326
(537593,538092)(537600,538099)(537600,538100)	Mt	537850	501	0.030592
(537693,538192)(537700,538199)(537700,538200)	Mt	537950	501	0.028996
(537793,538292)(537800,538299)(537800,538300)	Mt	538050	501	0.025691
(537893,538392)(537900,538399)(537900,538400)	Mt	538150	501	0.025738
(537993,538492)(538000,538499)(538000,538500)	Mt	538250	501	0.024612
(538093,538592)(538100,538599)(538100,538600)	Mt	538350	501	0.021574
(538193,538692)(538200,538699)(538200,538700)	Mt	538450	501	0.025732
(538293,538792)(538300,538799)(538300,538800)	Mt	538550	501	0.029451
(538393,538892)(538400,538899)(538400,538900)	Mt	538650	501	0.030156
(538493,538992)(538500,538999)(538500,539000)	Mt	538750	501	0.032031
(538593,539092)(538600,539099)(538600,539100)	Mt	538850	501	0.032002
(538693,539192)(538700,539199)(538700,539200)	Mt	538950	501	0.028971
(538793,539292)(538800,539299)(538800,539300)	Mt	539050	501	0.026665
(538893,539392)(538900,539399)(538900,539400)	Mt	539150	501	0.023514
(538993,539492)(539000,539499)(539000,539500)	Mt	539250	501	0.022346
(539093,539592)(539100,539599)(539100,539600)	Mt	539350	501	0.023071
(539193,539692)(539200,539699)(539200,539700)	Mt	539450	501	0.025361
(539293,539792)(539300,539799)(539300,539800)	Mt	539550	501	0.022953
(539393,539892)(539400,539899)(539400,539900)	Mt	539650	501	0.025362
(539493,539992)(539500,539999)(539500,540000)	Mt	539750	501	0.025402
(539593,540092)(539600,540099)(539600,540100)	Mt	539850	501	0.023429
(539693,540192)(539700,540199)(539700,540200)	Mt	539950	501	0.022871
(539793,540292)(539800,540299)(539800,540300)	Mt	540050	501	0.025240
(539893,540392)(539900,540399)(539900,540400)	Mt	540150	501	0.026348
(539993,540492)(540000,540499)(540000,540500)	Mt	540250	501	0.025925
(540093,540592)(540100,540599)(540100,540600)	Mt	540350	501	0.027455
(540193,540692)(540200,540699)(540200,540700)	Mt	540450	501	0.026673
(540293,540792)(540300,540799)(540300,540800)	Mt	540550	501	0.027020
(540393,540892)(540400,540899)(540400,540900)	Mt	540650	501	0.023477
(540493,540992)(540500,540999)(540500,541000)	Mt	540750	501	0.023776
(540593,541092)(540600,541099)(540600,541100)	Mt	540850	501	0.023157
(540693,541192)(540700,541199)(540700,541200)	Mt	540950	501	0.024780
(540793,541292)(540800,541299)(540800,541300)	Mt	541050	501	0.024796
(540893,541392)(540900,541399)(540900,541400)	Mt	541150	501	0.025872
(540993,541492)(541000,541499)(541000,541500)	Mt	541250	501	0.023588
(541093,541592)(541100,541599)(541100,541600)	Mt	541350	501	0.025526
(541193,541692)(541200,541699)(541200,541700)	Mt	541450	501	0.022701
(541293,541792)(541300,541799)(541300,541800)	Mt	541550	501	0.022401
(541393,541892)(541400,541899)(541400,541900)	Mt	541650	501	0.024399
(541493,541992)(541500,541999)(541500,542000)	Mt	541750	501	0.027066
(541593,542092)(541600,542099)(541600,542100)	Mt	541850	501	0.026632
(541693,542192)(541700,542199)(541700,542200)	Mt	541950	501	0.025874
(541793,542292)(541800,542299)(541800,542300)	Mt	542050	501	0.024639
(541893,542392)(541900,542399)(541900,542400)	Mt	542150	501	0.025041
(541993,542492)(542000,542499)(542000,542500)	Mt	542250	501	0.024042
(542093,542592)(542100,542599)(542100,542600)	Mt	542350	501	0.020412
(542193,542692)(542200,542699)(542200,542700)	Mt	542450	501	0.023306
(542293,542792)(542300,542799)(542300,542800)	Mt	542550	501	0.025854
(542393,542892)(542400,542899)(542400,542900)	Mt	542650	501	0.025696
(542493,542992)(542500,542999)(542500,543000)	Mt	542750	501	0.026450
(542593,543092)(542600,543099)(542600,543100)	Mt	542850	501	0.030161
(542693,543192)(542700,543199)(542700,543200)	Mt	542950	501	0.031374
(542793,543292)(542800,543299)(542800,543300)	Mt	543050	501	0.031295
(542893,543392)(542900,543399)(542900,543400)	Mt	543150	501	0.029271
(542993,543492)(543000,543499)(543000,543500)	Mt	543250	501	0.032250
(543093,543592)(543100,543599)(543100,543600)	Mt	543350	501	0.030259
(543193,543692)(543200,543699)(543200,543700)	Mt	543450	501	0.030505
(543293,543792)(543300,543799)(543300,543800)	Mt	543550	501	0.028478
(543393,543892)(543400,543899)(543400,543900)	Mt	543650	501	0.027669
(543493,543992)(543500,543999)(543500,544000)	Mt	543750	501	0.024306
(543593,544092)(543600,544099)(543600,544100)	Mt	543850	501	0.027060
(543693,544192)(543700,544199)(543700,544200)	Mt	543950	501	0.028303
(543793,544292)(543800,544299)(543800,544300)	Mt	544050	501	0.030411
(543893,544392)(543900,544399)(543900,544400)	Mt	544150	501	0.033584
(543993,544492)(544000,544499)(544000,544500)	Mt	544250	501	0.032694
(544093,544592)(544100,544599)(544100,544600)	Mt	544350	501	0.032517
(544193,544692)(544200,544699)(544200,544700)	Mt	544450	501	0.027865
(544293,544792)(544300,544799)(544300,544800)	Mt	544550	501	0.024776
(544393,544892)(544400,544899)(544400,544900)	Mt	544650	501	0.023560
(544493,544992)(544500,544999)(544500,545000)	Mt	544750	501	0.024890
(544593,545092)(544600,545099)(544600,545100)	Mt	544850	501	0.023188
(544693,545192)(544700,545199)(544700,545200)	Mt	544950	501	0.023192
(544793,545292)(544800,545299)(544800,545300)	Mt	545050	501	0.026007
(544893,545392)(544900,545399)(544900,545400)	Mt	545150	501	0.025755
(544993,545492)(545000,545499)(545000,545500)	Mt	545250	501	0.024407
(545093,545592)(545100,545599)(545100,545600)	Mt	545350	501	0.024514
(545193,545692)(545200,545699)(545200,545700)	Mt	545450	501	0.026169
(545293,545792)(545300,545799)(545300,545800)	Mt	545550	501	0.024493
(545393,545892)(545400,545899)(545400,545900)	Mt	545650	501	0.024341
(545493,545992)(545500,545999)(545500,546000)	Mt	545750	501	0.025100
(545593,546092)(545600,546099)(545600,546100)	Mt	545850	501	0.028113
(545693,546192)(545700,546199)(545700,546200)	Mt	545950	501	0.026856
(545793,546292)(545800,546299)(545800,546300)	Mt	546050	501	0.029569
(545893,546392)(545900,546399)(545900,546400)	Mt	546150	501	0.031302
(545993,546492)(546000,546499)(546000,546500)	Mt	546250	501	0.035314
(546093,546592)(546100,546599)(546100,546600)	Mt	546350	501	0.033553
(546193,546692)(546200,546699)(546200,546700)	Mt	546450	501	0.032852
(546293,546792)(546300,546799)(546300,546800)	Mt	546550	501	0.029237
(546393,546892)(546400,546899)(546400,546900)	Mt	546650	501	0.028089
(546493,546992)(546500,546999)(546500,547000)	Mt	546750	501	0.025261
(546593,547092)(546600,547099)(546600,547100)	Mt	546850	501	0.022834
(546693,547192)(546700,547199)(546700,547200)	Mt	546950	501	0.023710
(546793,547292)(546800,547299)(546800,547300)	Mt	547050	501	0.023817
(546893,547392)(546900,547399)(546900,547400)	Mt	547150	501	0.025083
(546993,547492)(547000,547499)(547000,547500)	Mt	547250	501	0.024054
(547093,547592)(547100,547599)(547100,547600)	Mt	547350	501	0.025811
(547193,547692)(547200,547699)(547200,547700)	Mt	547450	501	0.028005
(547293,547792)(547300,547799)(547300,547800)	Mt	547550	501	0.028235
(547393,547892)(547400,547899)(547400,547900)	Mt	547650	501	0.026765
(547493,547992)(547500,547999)(547500,548000)	Mt	547750	501	0.026866
(547593,548092)(547600,548099)(547600,548100)	Mt	547850	501	0.028901
(547693,548192)(547700,548199)(547700,548200)	Mt	547950	501	0.027721
(547793,548292)(547800,548299)(547800,548300)	Mt	548050	501	0.028038
(547893,548392)(547900,548399)(547900,548400)	Mt	548150	501	0.027627
(547993,548492)(548000,548499)(548000,548500)	Mt	548250	501	0.028432
(548093,548592)(548100,548599)(548100,548600)	Mt	548350	501	0.025586
(548193,548692)(548200,548699)(548200,548700)	Mt	548450	501	0.026135
(548293,548792)(548300,548799)(548300,548800)	Mt	548550	501	0.026102
(548393,548892)(548400,548899)(548400,548900)	Mt	548650	501	0.025208
(548493,548992)(548500,548999)(548500,549000)	Mt	548750	501	0.025128
(548593,549092)(548600,549099)(548600,549100)	Mt	548850	501	0.025125
(548693,549192)(548700,549199)(548700,549200)	Mt	548950	501	0.026123
(548793,549292)(548800,549299)(548800,549300)	Mt	549050	501	0.023469
(548893,549392)(548900,549399)(548900,549400)	Mt	549150	501	0.025452
(548993,549492)(549000,549499)(549000,549500)	Mt	549250	501	0.026612
(549093,549592)(549100,549599)(549100,549600)	Mt	549350	501	0.028735
(549193,549692)(549200,549699)(549200,549700)	Mt	549450	501	0.028983
(549293,549792)(549300,549799)(549300,549800)	Mt	549550	501	0.031128
(549393,549892)(549400,549899)(549400,549900)	Mt	549650	501	0.031419
(549493,549992)(549500,549999)(549500,550000)	Mt	549750	501	0.030181
(549593,550092)(549600,550099)(549600,550100)	Mt	549850	501	0.029491
(549693,550192)(549700,550199)(549700,550200)	Mt	549950	501	0.024992
(549793,550292)(549800,550299)(549800,550300)	Mt	550050	501	0.026424
(549893,550392)(549900,550399)(549900,550400)	Mt	550150	501	0.023118
(549993,550492)(550000,550499)(550000,550500)	Mt	550250	501	0.023487
(550093,550592)(550100,550599)(550100,550600)	Mt	550350	501	0.022096
(550193,550692)(550200,550699)(550200,550700)	Mt	550450	501	0.023107
(550293,550792)(550300,550799)(550300,550800)	Mt	550550	501	0.022501
(550393,550892)(550400,550899)(550400,550900)	Mt	550650	501	0.024226
(550493,550992)(550500,550999)(550500,551000)	Mt	550750	501	0.022266
(550593,551092)(550600,551099)(550600,551100)	Mt	550850	501	0.023091
(550693,551192)(550700,551199)(550700,551200)	Mt	550950	501	0.026599
(550793,551292)(550800,551299)(550800,551300)	Mt	551050	501	0.027014
(550893,551392)(550900,551399)(550900,551400)	Mt	551150	501	0.026887
(550993,551492)(551000,551499)(551000,551500)	Mt	551250	501	0.026239
(551093,551592)(551100,551599)(551100,551600)	Mt	551350	501	0.024342
(551193,551692)(551200,551699)(551200,551700)	Mt	551450	501	0.022465
(551293,551792)(551300,551799)(551300,551800)	Mt	551550	501	0.024227
(551393,551892)(551400,551899)(551400,551900)	Mt	551650	501	0.023164
(551493,551992)(551500,551999)(551500,552000)	Mt	551750	501	0.023509
(551593,552092)(551600,552099)(551600,552100)	Mt	551850	501	0.024623
(551693,552192)(551700,552199)(551700,552200)	Mt	551950	501	0.024668
(551793,552292)(551800,552299)(551800,552300)	Mt	552050	501	0.023538
(551893,552392)(551900,552399)(551900,552400)	Mt	552150	501	0.023996
(551993,552492)(552000,552499)(552000,552500)	Mt	552250	501	0.025991
(552093,552592)(552100,552599)(552100,552600)	Mt	552350	501	0.030596
(552193,552692)(552200,552699)(552200,552700)	Mt	552450	501	0.029524
(552293,552792)(552300,552799)(552300,552800)	Mt	552550	501	0.029775
(552393,552892)(552400,552899)(552400,552900)	Mt	552650	501	0.029533
(552493,552992)(552500,552999)(552500,553000)	Mt	552750	501	0.028300
(552593,553092)(552600,553099)(552600,553100)	Mt	552850	501	0.026547
(552693,553192)(552700,553199)(552700,553200)	Mt	552950	501	0.025984
(552793,553292)(552800,553299)(552800,553300)	Mt	553050	501	0.025084
(552893,553392)(552900,553399)(552900,553400)	Mt	553150	501	0.023740
(552993,553492)(553000,553499)(553000,553500)	Mt	553250	501	0.026749
(553093,553592)(553100,553599)(553100,553600)	Mt	553350	501	0.023474
(553193,553692)(553200,553699)(553200,553700)	Mt	553450	501	0.022215
(553293,553792)(553300,553799)(553300,553800)	Mt	553550	501	0.021974
(553393,553892)(553400,553899)(553400,553900)	Mt	553650	501	0.023962
(553493,553992)(553500,553999)(553500,554000)	Mt	553750	501	0.020401
(553593,554092)(553600,554099)(553600,554100)	Mt	553850	501	0.021201
(553693,554192)(553700,554199)(553700,554200)	Mt	553950	501	0.022986
(553793,554292)(553800,554299)(553800,554300)	Mt	554050	501	0.023574
(553893,554392)(553900,554399)(553900,554400)	Mt	554150	501	0.023244
(553993,554492)(554000,554499)(554000,554500)	Mt	554250	501	0.024060
(554093,554592)(554100,554599)(554100,554600)	Mt	554350	501	0.024261
(554193,554692)(554200,554699)(554200,554700)	Mt	554450	501	0.024682
(554293,554792)(554300,554799)(554300,554800)	Mt	554550	501	0.024284
(554393,554892)(554400,554899)(554400,554900)	Mt	554650	501	0.025005
(554493,554992)(554500,554999)(554500,555000)	Mt	554750	501	0.024584
(554593,555092)(554600,555099)(554600,555100)	Mt	554850	501	0.026040
(554693,555192)(554700,555199)(554700,555200)	Mt	554950	501	0.026229
(554793,555292)(554800,555299)(554800,555300)	Mt	555050	501	0.027843
(554893,555392)(554900,555399)(554900,555400)	Mt	555150	501	0.028045
(554993,555492)(555000,555499)(555000,555500)	Mt	555250	501	0.027606
(555093,555592)(555100,555599)(555100,555600)	Mt	555350	501	0.028061
(555193,555692)(555200,555699)(555200,555700)	Mt	555450	501	0.029242
(555293,555792)(555300,555799)(555300,555800)	Mt	555550	501	0.025808
(555393,555892)(555400,555899)(555400,555900)	Mt	555650	501	0.026616
(555493,555992)(555500,555999)(555500,556000)	Mt	555750	501	0.027535
(555593,556092)(555600,556099)(555600,556100)	Mt	555850	501	0.023858
(555693,556192)(555700,556199)(555700,556200)	Mt	555950	501	0.023121
(555793,556292)(555800,556299)(555800,556300)	Mt	556050	501	0.025073
(555893,556392)(555900,556399)(555900,556400)	Mt	556150	501	0.024327
(555993,556492)(556000,556499)(556000,556500)	Mt	556250	501	0.025625
(556093,556592)(556100,556599)(556100,556600)	Mt	556350	501	0.025323
(556193,556692)(556200,556699)(556200,556700)	Mt	556450	501	0.027136
(556293,556792)(556300,556799)(556300,556800)	Mt	556550	501	0.026973
(556393,556892)(556400,556899)(556400,556900)	Mt	556650	501	0.026495
(556493,556992)(556500,556999)(556500,557000)	Mt	556750	501	0.026324
(556593,557092)(556600,557099)(556600,557100)	Mt	556850	501	0.026054
(556693,557192)(556700,557199)(556700,557200)	Mt	556950	501	0.021962
(556793,557292)(556800,557299)(556800,557300)	Mt	557050	501	0.024848
(556893,557392)(556900,557399)(556900,557400)	Mt	557150	501	0.024392
(556993,557492)(557000,557499)(557000,557500)	Mt	557250	501	0.024063
(557093,557592)(557100,557599)(557100,557600)	Mt	557350	501	0.026860
(557193,557692)(557200,557699)(557200,557700)	Mt	557450	501	0.028506
(557293,557792)(557300,557799)(557300,557800)	Mt	557550	501	0.024465
(557393,557892)(557400,557899)(557400,557900)	Mt	557650	501	0.025264
(557493,557992)(557500,557999)(557500,558000)	Mt	557750	501	0.027269
(557593,558092)(557600,558099)(557600,558100)	Mt	557850	501	0.027046
(557693,558192)(557700,558199)(557700,558200)	Mt	557950	501	0.026124
(557793,558292)(557800,558299)(557800,558300)	Mt	558050	501	0.028717
(557893,558392)(557900,558399)(557900,558400)	Mt	558150	501	0.028530
(557993,558492)(558000,558499)(558000,558500)	Mt	558250	501	0.025049
(558093,558592)(558100,558599)(558100,558600)	Mt	558350	501	0.024901
(558193,558692)(558200,558699)(558200,558700)	Mt	558450	501	0.025193
(558293,558792)(558300,558799)(558300,558800)	Mt	558550	501	0.023278
(558393,558892)(558400,558899)(558400,558900)	Mt	558650	501	0.024386
(558493,558992)(558500,558999)(558500,559000)	Mt	558750	501	0.024763
(558593,559092)(558600,559099)(558600,559100)	Mt	558850	501	0.026218
(558693,559192)(558700,559199)(558700,559200)	Mt	558950	501	0.029981
(558793,559292)(558800,559299)(558800,559300)	Mt	559050	501	0.029520
(558893,559392)(558900,559399)(558900,559400)	Mt	559150	501	0.028610
(558993,559492)(559000,559499)(559000,559500)	Mt	559250	501	0.029010
(559093,559592)(559100,559599)(559100,559600)	Mt	559350	501	0.028898
(559193,559692)(559200,559699)(559200,559700)	Mt	559450	501	0.026191
(559293,559792)(559300,559799)(559300,559800)	Mt	559550	501	0.028450
(559393,559892)(559400,559899)(559400,559900)	Mt	559650	501	0.028684
(559493,559992)(559500,559999)(559500,560000)	Mt	559750	501	0.027460
(559593,560092)(559600,560099)(559600,560100)	Mt	559850	501	0.025836
(559693,560192)(559700,560199)(559700,560200)	Mt	559950	501	0.024847
(559793,560292)(559800,560299)(559800,560300)	Mt	560050	501	0.022452
(559893,560392)(559900,560399)(559900,560400)	Mt	560150	501	0.020077
(559993,560492)(560000,560499)(560000,560500)	Mt	560250	501	0.021503
(560093,560592)(560100,560599)(560100,560600)	Mt	560350	501	0.021331
